transaction_id,customer_id,product_category,purchase_value,discount_used,purchase_date,is_refunded,refund_date,refund_reason
34778,5342,sports,57.33,0,2019-04-17,1,1556755200000000000,wrong_item
34779,4220,fashion,167.65,0,2020-12-13,0,,
34780,2771,electronics,185.41,0,2022-05-15,0,,
34781,3148,toys,34.63,0,2022-12-15,0,,
34782,6661,fashion,61.3,0,2024-09-18,0,,
34783,6597,toys,10.58,0,2022-01-05,0,,
34784,7862,beauty,280.01,1,2021-03-06,0,,
34785,9181,electronics,479.29,0,2021-06-03,0,,
34786,9170,toys,45.16,0,2019-04-16,0,,
34787,3489,fashion,113.22,0,2023-05-04,1,1685232000000000000,late_delivery
34788,1510,electronics,791.0,0,2023-02-26,0,,
34789,9324,electronics,633.27,0,2021-05-12,0,,
34790,5544,home,313.16,0,2019-12-06,0,,
34791,9105,fashion,140.28,0,2019-08-22,0,,
34792,5145,electronics,1149.69,0,2021-03-26,0,,
34793,4891,beauty,203.97,0,2024-05-07,0,,
34794,9721,toys,42.36,1,2020-03-07,0,,
34795,2003,sports,144.49,0,2022-01-04,0,,
34796,9319,electronics,895.35,0,2024-06-11,0,,
34797,4207,beauty,195.57,0,2022-02-12,0,,
34798,4374,home,233.38,0,2019-07-02,0,,
34799,6132,toys,33.51,0,2023-11-22,0,,
34800,4456,electronics,1192.81,0,2023-11-29,0,,
34801,4168,home,392.73,0,2023-02-01,0,,
34802,6139,toys,24.47,0,2022-08-23,0,,
34803,4870,fashion,66.75,0,2021-06-16,1,1626307200000000000,wrong_item
34804,7737,beauty,270.23,0,2021-10-20,0,,
34805,6532,beauty,205.03,0,2024-01-30,0,,
34806,2838,sports,107.01,0,2019-05-07,0,,
34807,6519,home,207.54,1,2021-07-14,0,,
34808,9174,electronics,547.85,0,2022-10-05,0,,
34809,9338,toys,23.04,0,2019-01-15,0,,
34810,5141,home,275.14,1,2021-06-23,0,,
34811,2846,fashion,142.49,0,2022-09-15,0,,
34812,453,beauty,177.94,0,2022-12-09,0,,
34813,5076,electronics,838.74,0,2023-02-11,1,1677024000000000000,damaged
34814,9962,sports,186.71,0,2021-07-23,0,,
34815,3543,electronics,211.84,0,2019-05-12,0,,
34816,9877,fashion,50.09,1,2022-09-12,0,,
34817,1155,sports,118.1,0,2021-01-22,0,,
34818,4757,fashion,162.28,1,2024-04-07,0,,
34819,9684,fashion,75.79,0,2023-06-26,0,,
34820,6127,fashion,72.34,0,2021-09-16,0,,
34821,4565,electronics,234.62,1,2022-01-04,0,,
34822,3563,toys,78.05,1,2024-03-16,0,,
34823,151,home,398.13,1,2020-08-30,0,,
34824,4499,home,392.33,0,2024-03-18,0,,
34825,5243,home,216.5,0,2022-08-28,0,,
34826,5513,electronics,232.29,0,2019-06-05,0,,
34827,9716,sports,93.79,0,2022-05-27,0,,
34828,2986,fashion,156.46,0,2022-04-30,0,,
34829,8147,home,122.94,0,2022-10-28,0,,
34830,6676,home,451.35,1,2023-07-24,0,,
34831,8720,home,286.45,0,2023-08-16,1,1694044800000000000,damaged
34832,1685,sports,220.07,1,2021-06-20,0,,
34833,5724,fashion,92.58,1,2021-04-28,0,,
34834,8874,electronics,1128.92,1,2024-11-15,0,,
34835,1807,home,150.24,0,2023-12-24,0,,
34836,2013,beauty,180.28,0,2020-12-05,0,,
34837,170,sports,39.35,0,2022-06-21,0,,
34838,9353,fashion,96.87,0,2019-06-11,0,,
34839,8566,electronics,1171.35,0,2019-06-29,0,,
34840,1313,sports,44.68,1,2020-11-15,0,,
34841,4774,fashion,101.08,1,2023-01-22,0,,
34842,2618,beauty,188.65,1,2019-03-08,0,,
34843,2214,fashion,169.08,0,2023-06-28,0,,
34844,776,electronics,462.28,1,2022-12-31,1,1674518400000000000,wrong_item
34845,8480,home,271.35,0,2021-05-26,0,,
34846,5078,toys,79.1,0,2023-04-18,0,,
34847,6388,electronics,957.47,1,2021-03-25,0,,
34848,6478,fashion,149.67,1,2023-05-14,0,,
34849,6900,fashion,144.88,0,2023-06-11,0,,
34850,3635,beauty,164.26,0,2021-09-11,0,,
34851,6192,sports,141.62,0,2020-07-18,0,,
34852,6963,electronics,417.55,0,2023-01-06,0,,
34853,7873,home,254.34,0,2023-01-12,0,,
34854,5025,fashion,23.28,0,2022-09-27,1,1665964800000000000,wrong_item
34855,2269,home,84.67,0,2021-09-22,0,,
34856,714,sports,100.43,1,2022-09-06,0,,
34857,1893,beauty,113.42,0,2020-05-24,0,,
34858,6761,sports,218.1,0,2023-08-27,0,,
34859,9357,home,118.94,1,2019-04-29,0,,
34860,8755,fashion,147.32,1,2019-02-04,0,,
34861,3517,beauty,244.22,0,2021-04-22,0,,
34862,170,toys,51.09,1,2021-05-10,0,,
34863,3413,sports,157.62,0,2021-06-04,0,,
34864,597,sports,150.87,0,2020-10-28,0,,
34865,5677,toys,39.44,0,2019-08-10,0,,
34866,1671,home,80.74,0,2023-05-05,0,,
34867,5289,sports,203.52,0,2021-04-21,0,,
34868,9458,electronics,756.16,0,2022-02-08,0,,
34869,5021,sports,24.41,0,2022-06-02,0,,
34870,77,sports,76.75,1,2022-01-25,0,,
34871,8407,fashion,89.81,0,2024-06-10,0,,
34872,7073,toys,73.09,0,2024-11-12,0,,
34873,6481,sports,297.28,0,2023-07-07,0,,
34874,6461,beauty,230.37,1,2022-09-14,0,,
34875,7074,home,384.7,0,2023-04-20,0,,
34876,3789,sports,136.28,0,2019-10-17,0,,
34877,5327,electronics,749.5,1,2021-09-14,0,,
34878,392,sports,85.19,0,2024-03-28,0,,
34879,7707,fashion,138.1,1,2021-11-16,0,,
34880,7701,fashion,29.57,1,2019-03-11,0,,
34881,500,home,231.93,1,2024-10-23,0,,
34882,8079,electronics,1022.93,0,2022-04-09,0,,
34883,6344,electronics,1178.85,1,2021-07-15,0,,
34884,3523,sports,215.04,0,2019-10-20,0,,
34885,6769,electronics,357.13,1,2022-03-27,0,,
34886,8689,home,302.69,0,2021-08-19,0,,
34887,6193,beauty,176.94,0,2021-07-21,0,,
34888,938,sports,290.41,0,2020-06-18,0,,
34889,9131,toys,68.81,0,2020-07-22,0,,
34890,2987,fashion,27.84,1,2022-06-27,1,1656374400000000000,late_delivery
34891,33,home,141.24,1,2020-09-13,0,,
34892,7356,fashion,154.71,0,2019-08-26,0,,
34893,6802,toys,78.07,0,2023-10-29,0,,
34894,4236,electronics,459.41,0,2020-11-01,0,,
34895,2237,fashion,130.52,1,2024-10-07,0,,
34896,2039,beauty,106.18,0,2021-10-22,0,,
34897,5103,sports,31.51,0,2024-10-13,0,,
34898,2876,sports,252.25,1,2023-05-27,0,,
34899,4739,sports,226.88,0,2022-03-27,0,,
34900,6313,fashion,28.53,1,2019-06-04,0,,
34901,2031,home,106.91,0,2024-05-30,1,1718755200000000000,late_delivery
34902,5411,beauty,299.87,0,2019-03-05,0,,
34903,5964,fashion,124.12,0,2019-04-14,0,,
34904,6306,electronics,990.45,0,2019-09-06,0,,
34905,1386,sports,128.82,0,2021-11-06,0,,
34906,1287,toys,46.28,1,2024-04-06,0,,
34907,3750,sports,193.57,1,2024-12-13,0,,
34908,5720,electronics,996.32,0,2019-03-27,0,,
34909,535,sports,114.89,0,2021-11-24,1,1639353600000000000,late_delivery
34910,2776,sports,208.23,0,2019-10-07,0,,
34911,6470,sports,237.18,0,2021-11-21,0,,
34912,9839,toys,66.36,1,2022-05-11,0,,
34913,5465,electronics,674.2,1,2020-06-11,0,,
34914,7359,electronics,647.03,0,2022-06-11,0,,
34915,1161,sports,49.27,1,2022-07-10,0,,
34916,8167,electronics,672.61,0,2023-08-24,0,,
34917,7923,toys,59.14,0,2024-12-18,0,,
34918,542,home,463.47,1,2022-07-26,0,,
34919,8369,home,97.59,0,2022-02-22,0,,
34920,732,toys,77.82,1,2024-07-19,0,,
34921,9963,sports,85.54,0,2019-02-19,0,,
34922,2525,home,120.9,1,2023-02-02,0,,
34923,3101,fashion,38.32,0,2024-11-04,0,,
34924,9665,fashion,178.42,0,2020-10-15,0,,
34925,3954,beauty,177.09,1,2024-12-26,0,,
34926,6640,sports,95.77,0,2020-03-28,0,,
34927,6109,fashion,70.81,0,2021-03-14,0,,
34928,7554,sports,286.08,1,2022-07-27,0,,
34929,6442,sports,271.99,0,2024-01-18,0,,
34930,8480,fashion,76.0,1,2020-12-26,0,,
34931,5150,sports,37.8,0,2022-08-07,0,,
34932,3755,electronics,1025.2,1,2024-06-12,0,,
34933,7686,toys,74.01,0,2019-01-28,0,,
34934,6688,sports,254.51,0,2023-03-21,0,,
34935,9471,toys,73.91,1,2019-09-26,0,,
34936,2703,toys,50.31,0,2024-08-03,0,,
34937,6618,electronics,1031.64,0,2020-05-08,1,1590278400000000000,late_delivery
34938,6218,fashion,171.03,1,2023-08-26,0,,
34939,5830,fashion,162.38,0,2024-07-06,0,,
34940,400,sports,184.41,0,2023-08-28,0,,
34941,5337,fashion,139.44,0,2022-05-31,0,,
34942,5795,sports,221.96,0,2022-12-02,0,,
34943,1503,home,409.36,0,2023-10-13,0,,
34944,8789,toys,26.02,0,2023-12-12,0,,
34945,753,sports,20.61,0,2024-12-29,0,,
34946,1048,home,274.55,0,2024-05-23,0,,
34947,6881,sports,234.35,0,2019-06-07,1,1560816000000000000,late_delivery
34948,6698,fashion,40.02,0,2021-01-04,0,,
34949,1661,toys,47.3,1,2021-02-08,0,,
34950,441,sports,108.03,0,2022-10-18,0,,
34951,5700,fashion,154.12,1,2021-01-22,0,,
34952,1722,beauty,48.07,1,2021-06-25,0,,
34953,1004,toys,69.35,0,2024-10-28,0,,
34954,7800,beauty,191.01,0,2019-07-02,0,,
34955,7770,sports,277.44,1,2020-09-16,0,,
34956,3225,home,470.39,0,2020-01-27,0,,
34957,2316,beauty,246.49,0,2022-02-02,1,1645488000000000000,wrong_item
34958,7713,electronics,706.62,1,2019-09-17,0,,
34959,8252,beauty,59.92,0,2023-09-01,0,,
34960,9147,fashion,56.07,0,2021-04-30,0,,
34961,2331,sports,136.97,0,2020-09-11,0,,
34962,3176,home,375.35,0,2023-07-15,0,,
34963,1979,beauty,172.56,0,2021-09-10,1,1633564800000000000,late_delivery
34964,9255,toys,40.68,0,2024-01-23,0,,
34965,7741,electronics,651.41,0,2022-12-02,0,,
34966,6079,sports,227.62,1,2021-01-23,0,,
34967,4178,beauty,29.62,0,2020-03-14,0,,
34968,2526,sports,143.94,0,2022-08-20,0,,
34969,7207,fashion,111.63,0,2020-09-20,1,1603065600000000000,changed_mind
34970,4991,toys,51.21,0,2020-11-02,0,,
34971,1795,electronics,799.62,0,2023-01-20,0,,
34972,1308,fashion,28.55,1,2024-04-17,0,,
34973,3032,toys,49.06,0,2024-11-07,0,,
34974,1964,sports,174.15,0,2021-06-25,0,,
34975,6051,beauty,259.36,0,2019-06-15,0,,
34976,1975,toys,63.21,0,2024-03-26,0,,
34977,6524,electronics,182.79,0,2019-12-08,0,,
34978,5210,home,295.72,1,2020-10-21,0,,
34979,9176,toys,58.37,1,2019-08-04,0,,
34980,8425,home,306.87,0,2021-08-31,0,,
34981,3372,home,351.13,1,2019-03-12,0,,
34982,1661,fashion,38.66,0,2024-05-12,0,,
34983,4142,fashion,47.08,0,2019-01-03,0,,
34984,2873,beauty,183.17,0,2022-05-05,0,,
34985,8142,fashion,148.11,1,2022-08-01,0,,
34986,5472,home,51.95,0,2020-11-13,0,,
34987,6777,electronics,608.05,1,2019-06-21,0,,
34988,9242,fashion,178.73,0,2020-05-23,0,,
34989,1186,fashion,142.52,0,2023-10-04,0,,
34990,3179,beauty,146.05,0,2021-09-30,0,,
34991,672,sports,47.45,0,2023-03-28,0,,
34992,4173,home,205.22,0,2022-09-14,0,,
34993,9370,sports,63.24,0,2020-06-27,0,,
34994,9773,sports,277.82,0,2024-06-10,0,,
34995,7618,fashion,129.7,0,2022-08-03,0,,
34996,923,sports,259.6,0,2020-08-26,1,1599264000000000000,wrong_item
34997,7561,sports,271.29,0,2023-01-01,0,,
34998,180,sports,189.93,1,2022-11-01,0,,
34999,1713,sports,21.85,0,2024-01-05,0,,
35000,2934,sports,175.7,0,2019-10-22,0,,
35001,2085,home,409.15,1,2019-11-23,1,1575590400000000000,changed_mind
35002,9248,toys,32.01,0,2020-04-23,0,,
35003,7872,fashion,168.44,0,2020-01-31,0,,
35004,9279,sports,299.11,1,2019-12-27,1,1579392000000000000,wrong_item
35005,2457,electronics,726.73,0,2019-05-20,0,,
35006,524,toys,47.19,0,2024-03-18,0,,
35007,5221,toys,55.86,0,2021-01-17,0,,
35008,7209,fashion,110.61,0,2022-11-03,0,,
35009,7639,electronics,318.48,1,2023-10-31,0,,
35010,9886,toys,28.98,0,2020-07-25,0,,
35011,2586,sports,76.5,1,2023-11-15,0,,
35012,7441,electronics,225.73,0,2021-08-02,0,,
35013,5655,home,104.58,0,2022-04-20,1,1651536000000000000,damaged
35014,3119,sports,292.25,0,2024-01-28,1,1706486400000000000,damaged
35015,5049,sports,175.39,1,2024-02-28,0,,
35016,1601,fashion,40.14,0,2023-10-14,0,,
35017,6170,fashion,134.1,0,2023-02-06,0,,
35018,7666,toys,43.38,0,2019-11-23,0,,
35019,5439,toys,25.73,0,2023-02-01,0,,
35020,11,toys,76.05,0,2023-11-25,0,,
35021,8093,electronics,385.77,1,2020-01-06,0,,
35022,8972,fashion,35.61,1,2023-11-22,0,,
35023,7032,fashion,52.92,0,2023-12-14,0,,
35024,3096,sports,275.34,1,2020-08-01,0,,
35025,5048,toys,70.05,0,2023-09-17,0,,
35026,9427,home,451.39,1,2022-03-06,0,,
35027,8918,electronics,1111.99,1,2019-11-17,0,,
35028,962,beauty,41.7,1,2022-12-28,0,,
35029,626,home,367.21,1,2024-07-26,0,,
35030,1319,toys,56.52,1,2021-10-16,0,,
35031,3820,fashion,178.87,0,2022-12-17,0,,
35032,252,beauty,220.11,0,2023-12-12,0,,
35033,6310,fashion,146.73,0,2020-01-15,0,,
35034,2100,home,368.89,0,2021-12-06,0,,
35035,4022,toys,53.44,0,2020-11-10,0,,
35036,9422,toys,48.71,0,2024-05-25,0,,
35037,1195,beauty,291.39,0,2024-12-03,0,,
35038,2032,toys,75.54,0,2020-02-14,0,,
35039,3113,beauty,142.6,0,2021-05-04,0,,
35040,4924,home,170.71,0,2020-01-15,0,,
35041,1321,fashion,101.45,0,2023-12-20,1,1704067200000000000,wrong_item
35042,5137,sports,228.91,0,2020-03-16,0,,
35043,5375,fashion,84.15,0,2023-07-08,0,,
35044,3491,fashion,105.96,0,2019-11-15,0,,
35045,644,sports,103.64,0,2024-09-12,0,,
35046,9985,beauty,139.76,1,2020-09-01,1,1599004800000000000,damaged
35047,9745,toys,77.01,0,2023-08-13,0,,
35048,9260,sports,80.16,0,2022-07-08,0,,
35049,7323,home,494.82,0,2022-02-19,0,,
35050,3176,electronics,376.32,0,2023-04-19,0,,
35051,4336,toys,32.35,0,2024-10-01,0,,
35052,6466,sports,44.41,0,2024-07-22,0,,
35053,788,home,385.96,1,2022-04-08,0,,
35054,1301,toys,11.23,0,2023-02-20,0,,
35055,2314,fashion,146.05,0,2021-05-06,0,,
35056,4048,toys,50.4,0,2024-09-12,0,,
35057,3455,electronics,936.21,0,2023-05-19,0,,
35058,6993,toys,64.82,0,2023-12-29,0,,
35059,3184,electronics,280.6,0,2022-09-28,0,,
35060,1721,sports,25.99,0,2023-01-25,0,,
35061,9887,sports,67.25,1,2024-08-09,0,,
35062,3161,fashion,81.45,1,2022-09-19,0,,
35063,1632,toys,15.13,0,2022-09-06,0,,
35064,998,electronics,629.58,0,2022-03-19,0,,
35065,1598,beauty,99.83,0,2024-04-14,0,,
35066,9128,sports,121.87,0,2022-03-20,0,,
35067,1556,toys,75.83,1,2021-12-22,0,,
35068,5304,fashion,135.88,0,2024-06-23,0,,
35069,6915,home,342.75,0,2024-02-20,0,,
35070,1518,electronics,836.24,0,2024-01-26,0,,
35071,9890,electronics,733.15,0,2019-01-06,0,,
35072,5624,sports,163.63,0,2021-09-06,1,1632096000000000000,damaged
35073,2160,beauty,267.0,0,2021-07-17,0,,
35074,8261,home,74.5,0,2021-03-03,0,,
35075,7570,toys,30.2,0,2022-10-09,0,,
35076,5092,electronics,259.33,0,2021-10-23,0,,
35077,3395,fashion,21.77,0,2019-01-23,0,,
35078,7020,home,46.38,0,2020-10-08,0,,
35079,4411,fashion,23.84,1,2020-06-02,0,,
35080,56,toys,57.72,0,2022-03-22,0,,
35081,1098,electronics,266.98,0,2024-01-26,0,,
35082,5246,sports,76.67,0,2023-02-16,0,,
35083,3722,fashion,87.04,1,2021-11-12,0,,
35084,8985,beauty,95.39,0,2019-07-12,0,,
35085,6344,beauty,248.68,0,2021-06-22,0,,
35086,7138,beauty,194.57,0,2023-05-18,0,,
35087,8636,beauty,113.33,0,2023-03-03,0,,
35088,4015,beauty,108.98,0,2022-02-04,0,,
35089,2094,sports,211.43,0,2024-11-03,0,,
35090,2657,fashion,47.31,0,2019-09-04,0,,
35091,6538,fashion,64.89,1,2021-12-15,0,,
35092,4340,beauty,118.96,0,2019-06-22,0,,
35093,4446,electronics,627.38,1,2020-08-27,0,,
35094,2451,electronics,350.06,0,2024-02-04,0,,
35095,4922,sports,64.03,0,2019-01-29,0,,
35096,2434,beauty,297.19,0,2024-03-03,0,,
35097,4686,home,460.07,0,2020-02-22,1,1584144000000000000,damaged
35098,7846,toys,46.65,1,2020-12-15,0,,
35099,3371,beauty,234.35,0,2019-07-03,0,,
35100,6894,toys,57.18,0,2021-12-14,0,,
35101,1400,fashion,32.02,1,2022-09-02,0,,
35102,7991,sports,165.01,0,2019-12-21,0,,
35103,6220,home,124.6,0,2024-08-29,0,,
35104,1889,home,308.67,1,2020-12-09,0,,
35105,1749,beauty,37.3,1,2019-11-05,0,,
35106,8259,sports,65.61,1,2020-02-09,0,,
35107,3069,sports,238.88,0,2023-10-24,0,,
35108,3618,toys,69.03,0,2023-03-11,0,,
35109,7046,electronics,1102.83,0,2022-04-19,0,,
35110,9653,home,452.49,0,2020-04-18,1,1588291200000000000,damaged
35111,2756,fashion,165.12,0,2021-02-02,0,,
35112,9084,fashion,35.15,0,2019-06-23,0,,
35113,9417,beauty,204.66,0,2022-10-15,0,,
35114,7000,toys,59.07,1,2024-04-17,0,,
35115,5593,electronics,431.6,0,2023-03-10,1,1678665600000000000,late_delivery
35116,57,fashion,178.87,0,2021-02-15,0,,
35117,2484,fashion,65.73,0,2023-07-01,0,,
35118,8539,home,304.45,1,2020-07-23,0,,
35119,7501,fashion,159.58,1,2021-09-27,0,,
35120,3177,sports,100.97,0,2020-04-26,0,,
35121,9035,electronics,786.83,1,2021-11-02,0,,
35122,3361,beauty,221.6,1,2022-12-02,0,,
35123,4378,electronics,808.05,1,2020-09-09,0,,
35124,1371,toys,38.42,0,2022-02-24,0,,
35125,7490,electronics,1141.99,1,2022-04-17,0,,
35126,9032,fashion,117.97,1,2020-01-28,0,,
35127,3737,fashion,55.9,0,2023-12-05,0,,
35128,3698,beauty,245.72,0,2019-01-26,0,,
35129,844,electronics,838.67,0,2019-10-25,0,,
35130,9087,electronics,264.99,0,2021-08-26,0,,
35131,6522,toys,29.47,0,2021-02-02,0,,
35132,3533,electronics,316.04,0,2021-06-21,1,1624924800000000000,wrong_item
35133,824,fashion,31.63,0,2019-01-01,0,,
35134,1166,fashion,56.83,1,2020-02-10,0,,
35135,7252,sports,97.88,1,2021-12-02,0,,
35136,704,home,254.6,0,2024-12-13,0,,
35137,6076,sports,291.39,0,2024-04-21,0,,
35138,9784,home,473.9,1,2023-10-01,0,,
35139,4635,electronics,941.37,0,2021-09-09,0,,
35140,2136,toys,55.26,0,2021-06-11,0,,
35141,8537,electronics,1144.64,0,2022-05-01,0,,
35142,131,electronics,299.57,1,2024-06-18,0,,
35143,737,home,191.95,0,2022-07-29,1,1659657600000000000,damaged
35144,9769,electronics,730.99,0,2020-12-02,0,,
35145,6032,toys,66.98,0,2020-01-19,1,1580601600000000000,late_delivery
35146,9060,sports,194.66,0,2023-08-11,0,,
35147,6397,sports,246.48,1,2024-02-03,1,1708041600000000000,damaged
35148,218,sports,62.86,1,2019-09-16,0,,
35149,580,fashion,50.84,0,2024-11-20,0,,
35150,2996,toys,61.84,1,2022-12-20,0,,
35151,339,toys,34.38,0,2022-09-26,0,,
35152,2430,sports,142.11,0,2021-09-17,1,1633910400000000000,wrong_item
35153,9439,fashion,146.67,1,2022-05-20,0,,
35154,3917,beauty,39.61,0,2024-02-08,0,,
35155,371,sports,67.03,1,2023-11-29,0,,
35156,7746,home,176.07,0,2020-05-20,0,,
35157,9296,fashion,161.36,0,2019-04-16,0,,
35158,7376,home,226.25,0,2024-10-16,0,,
35159,2903,electronics,414.71,0,2020-02-05,0,,
35160,9772,home,352.08,0,2023-05-07,0,,
35161,4356,home,53.93,0,2020-07-02,0,,
35162,198,sports,237.03,0,2024-05-03,0,,
35163,179,fashion,131.66,1,2020-03-05,0,,
35164,2329,beauty,35.42,0,2020-07-07,0,,
35165,6445,sports,159.45,0,2019-10-21,0,,
35166,6791,electronics,574.36,0,2022-02-03,0,,
35167,6977,toys,21.07,1,2021-01-27,0,,
35168,9230,toys,20.78,0,2021-01-03,0,,
35169,3410,home,113.69,0,2023-02-13,0,,
35170,6145,sports,187.91,0,2020-08-26,0,,
35171,811,home,118.71,0,2021-06-08,0,,
35172,2998,sports,36.69,0,2023-04-10,0,,
35173,6875,sports,288.12,0,2019-11-12,0,,
35174,3314,beauty,30.97,0,2022-02-03,0,,
35175,2719,home,345.39,1,2021-11-29,0,,
35176,4738,beauty,282.09,1,2022-02-07,0,,
35177,7430,electronics,189.83,0,2023-09-19,1,1696464000000000000,damaged
35178,9016,fashion,174.52,1,2020-02-02,0,,
35179,8128,sports,160.65,0,2024-08-26,0,,
35180,5058,beauty,239.82,0,2023-01-21,0,,
35181,591,sports,195.03,0,2019-12-11,0,,
35182,856,electronics,797.69,1,2020-11-09,1,1607212800000000000,late_delivery
35183,4469,fashion,146.2,1,2023-01-08,0,,
35184,5735,beauty,38.32,0,2024-04-14,0,,
35185,2383,home,220.5,0,2022-08-05,0,,
35186,6845,home,486.0,0,2023-08-10,0,,
35187,7667,electronics,207.32,0,2020-11-03,0,,
35188,859,beauty,93.58,0,2019-05-24,0,,
35189,6306,toys,57.05,1,2020-07-09,0,,
35190,4077,home,86.2,0,2021-08-02,0,,
35191,2743,beauty,170.27,0,2021-01-17,0,,
35192,314,sports,219.74,0,2021-11-24,0,,
35193,6310,beauty,232.08,0,2019-11-16,0,,
35194,2218,sports,177.13,0,2020-12-18,0,,
35195,1281,fashion,100.1,0,2023-10-17,0,,
35196,3984,beauty,219.89,1,2022-03-12,0,,
35197,8850,electronics,302.31,0,2021-06-30,0,,
35198,5340,electronics,864.54,0,2021-06-04,1,1623974400000000000,damaged
35199,307,fashion,167.08,0,2024-05-17,0,,
35200,8757,sports,211.17,0,2024-09-17,0,,
35201,6187,toys,13.26,0,2019-05-30,0,,
35202,9321,fashion,100.96,0,2024-08-24,0,,
35203,6267,home,374.09,0,2023-02-11,0,,
35204,2530,home,59.89,1,2022-04-24,0,,
35205,2679,beauty,233.42,0,2019-10-09,0,,
35206,103,home,169.54,1,2020-02-24,0,,
35207,8195,electronics,768.21,0,2020-11-14,0,,
35208,4425,electronics,1164.66,0,2024-04-09,0,,
35209,3422,electronics,1194.68,0,2020-08-22,0,,
35210,4182,home,331.83,0,2021-08-18,0,,
35211,136,sports,157.62,0,2022-04-08,0,,
35212,2172,electronics,336.58,1,2021-11-29,0,,
35213,7279,home,135.83,0,2019-04-09,0,,
35214,3315,beauty,140.18,1,2019-03-02,0,,
35215,3725,beauty,216.64,1,2022-08-25,0,,
35216,2247,beauty,235.4,0,2024-08-06,0,,
35217,1503,electronics,383.0,1,2021-01-31,0,,
35218,4016,sports,169.92,0,2023-05-12,0,,
35219,3115,electronics,771.19,0,2020-02-11,0,,
35220,6570,electronics,1087.73,1,2021-02-02,0,,
35221,5739,home,443.15,1,2024-12-11,0,,
35222,1614,electronics,1008.25,0,2021-09-10,0,,
35223,280,home,277.66,1,2024-01-28,0,,
35224,7467,home,69.94,0,2023-08-23,0,,
35225,2899,home,193.86,0,2024-09-16,0,,
35226,729,home,325.99,0,2019-12-30,0,,
35227,5741,electronics,819.49,1,2021-11-23,0,,
35228,6611,fashion,155.85,0,2024-03-23,0,,
35229,8814,electronics,548.36,0,2024-03-06,0,,
35230,4434,toys,75.56,0,2021-07-02,0,,
35231,4824,beauty,65.71,1,2019-11-25,0,,
35232,9234,electronics,202.36,0,2021-07-21,0,,
35233,6676,sports,69.47,1,2020-08-09,0,,
35234,2481,beauty,149.45,0,2022-01-16,0,,
35235,4763,beauty,250.41,0,2022-09-29,0,,
35236,4754,sports,63.07,0,2024-03-02,0,,
35237,2004,fashion,107.71,0,2019-02-03,0,,
35238,3982,fashion,144.25,0,2020-08-16,0,,
35239,6519,electronics,186.6,1,2023-12-27,0,,
35240,1973,electronics,193.6,0,2023-08-29,0,,
35241,8108,home,265.67,0,2022-02-16,0,,
35242,496,toys,22.79,0,2021-01-25,0,,
35243,120,electronics,623.1,1,2022-08-08,0,,
35244,6678,sports,32.3,1,2020-10-13,0,,
35245,5206,sports,293.52,0,2023-06-26,0,,
35246,5904,beauty,203.17,0,2022-12-13,0,,
35247,4501,electronics,871.03,0,2024-01-21,0,,
35248,4572,fashion,101.56,1,2023-06-07,0,,
35249,3648,toys,67.74,1,2019-01-31,0,,
35250,8115,electronics,1025.08,0,2020-12-17,0,,
35251,4932,fashion,45.45,0,2021-01-31,0,,
35252,5465,home,393.46,1,2019-03-03,0,,
35253,442,sports,178.67,1,2020-01-02,0,,
35254,7321,beauty,233.47,0,2020-02-21,0,,
35255,9226,fashion,166.99,0,2020-11-29,0,,
35256,7966,fashion,73.62,0,2023-09-18,0,,
35257,210,sports,179.86,0,2024-08-26,0,,
35258,8462,toys,65.12,0,2019-10-01,0,,
35259,3642,toys,79.07,0,2021-12-03,0,,
35260,1436,toys,52.88,0,2022-07-08,0,,
35261,4904,sports,221.94,0,2019-08-31,0,,
35262,2984,fashion,155.42,1,2022-10-09,0,,
35263,3242,toys,62.59,1,2024-04-08,0,,
35264,3957,beauty,283.85,1,2019-01-01,0,,
35265,7386,electronics,391.19,0,2020-04-19,0,,
35266,5560,electronics,1103.19,0,2019-03-29,1,1554854400000000000,wrong_item
35267,5056,electronics,367.46,0,2019-08-26,0,,
35268,1075,sports,178.24,0,2020-02-05,0,,
35269,3853,toys,46.6,0,2023-05-19,0,,
35270,8091,beauty,252.77,0,2019-06-15,0,,
35271,2538,beauty,131.59,0,2024-03-29,0,,
35272,2283,home,105.86,0,2020-02-24,1,1582588800000000000,wrong_item
35273,194,toys,59.48,1,2022-10-31,0,,
35274,4265,toys,52.46,1,2019-03-19,0,,
35275,7698,electronics,1018.42,0,2024-12-22,0,,
35276,3722,electronics,946.56,0,2020-11-13,0,,
35277,5867,toys,72.64,1,2021-12-17,0,,
35278,9194,electronics,1031.07,1,2020-10-26,0,,
35279,2201,toys,58.02,0,2023-02-10,0,,
35280,6558,home,254.23,0,2022-08-25,0,,
35281,4062,fashion,23.26,1,2022-04-28,0,,
35282,8549,beauty,106.13,1,2020-02-24,0,,
35283,1439,fashion,136.4,1,2019-07-12,0,,
35284,556,toys,14.17,0,2024-11-11,0,,
35285,1156,beauty,231.85,1,2022-04-25,0,,
35286,1857,electronics,692.2,0,2022-02-26,0,,
35287,2520,fashion,158.85,1,2023-03-27,0,,
35288,6667,home,343.52,0,2023-04-07,0,,
35289,898,sports,243.56,0,2019-06-05,0,,
35290,6568,toys,22.01,1,2022-11-12,0,,
35291,5722,sports,68.42,0,2024-02-23,0,,
35292,361,beauty,79.11,0,2020-03-09,0,,
