customer_id,age,gender,country,acquisition_channel,signup_date,customer_status,loyalty_tier,campaign_id,last_active_date
8094,29.0,Female,Netherlands,paid_search,2022-03-24,churned,none,241,2022-11-06
8095,41.0,Other,UK,social,2024-09-12,repeat,bronze,509,2024-11-03
8096,20.0,Male,UK,paid_search,2021-08-20,vip,gold,666,2023-07-15
8097,31.0,Other,US,referral,2022-10-07,one_time,none,565,2023-06-16
8098,19.0,Other,Canada,organic,2020-07-12,one_time,none,142,2023-03-10
8099,30.0,Female,Spain,paid_search,2024-04-12,repeat,bronze,31,2024-12-18
8100,67.0,Male,Australia,email,2024-11-06,repeat,bronze,223,2026-09-29
8101,62.0,Other,UK,referral,2019-06-02,loyal,silver,266,2020-03-23
8102,39.0,Male,Canada,paid_search,2021-07-11,churned,none,282,2021-10-21
8103,33.0,Other,UK,paid_search,2023-07-17,one_time,none,788,2026-01-12
8104,58.0,Other,France,email,2020-08-04,one_time,none,381,2020-11-18
8105,53.0,Female,Netherlands,email,2021-07-29,loyal,silver,556,2023-02-22
8106,47.0,Other,Australia,email,2021-10-02,repeat,bronze,62,2024-03-30
8107,19.0,Female,UK,email,2022-06-02,one_time,none,713,2023-09-09
8108,22.0,Other,France,referral,2022-11-11,repeat,bronze,521,2025-07-04
8109,69.0,Other,Canada,social,2020-06-04,repeat,bronze,71,2020-09-06
8110,61.0,Female,Australia,organic,2022-03-27,loyal,silver,602,2024-12-11
8111,64.0,Other,US,organic,2024-01-23,repeat,bronze,536,2025-02-12
8112,,Male,Germany,social,2024-04-10,one_time,none,140,2026-12-01
8113,69.0,Female,Spain,referral,2019-08-13,churned,none,316,2019-09-29
8114,65.0,Male,France,organic,2022-05-18,repeat,bronze,340,2024-04-22
8115,24.0,Female,Germany,email,2024-06-02,repeat,bronze,590,2026-09-08
8116,36.0,Male,Australia,organic,2023-01-28,one_time,none,726,2024-09-14
8117,40.0,Female,Netherlands,paid_search,2019-06-13,repeat,bronze,528,2021-02-06
8118,53.0,Male,US,social,2019-12-04,one_time,none,541,2022-02-09
8119,59.0,Female,Australia,referral,2022-03-29,one_time,none,416,2024-05-17
8120,31.0,Female,US,referral,2021-01-12,repeat,bronze,467,2022-04-22
8121,51.0,Male,Germany,email,2024-07-07,one_time,none,375,2025-10-20
8122,29.0,Male,Australia,email,2024-04-28,repeat,bronze,291,2024-06-05
8123,36.0,Male,Spain,email,2023-01-07,one_time,none,43,2024-05-20
8124,48.0,Other,Spain,email,2020-09-26,repeat,bronze,53,2022-07-19
8125,,Male,Australia,social,2021-09-01,one_time,none,788,2022-09-13
8126,35.0,Female,Spain,social,2023-05-01,one_time,none,232,2025-01-21
8127,28.0,Other,Australia,paid_search,2022-07-04,one_time,none,212,2023-08-09
8128,32.0,Male,Spain,paid_search,2023-06-04,vip,gold,8,2026-02-27
8129,31.0,Other,UK,organic,2020-08-06,loyal,silver,634,2022-12-07
8130,44.0,Other,Spain,organic,2024-11-02,one_time,none,483,2025-05-25
8131,44.0,Female,Germany,paid_search,2020-01-27,loyal,silver,42,2021-07-24
8132,47.0,Female,France,paid_search,2024-01-03,repeat,bronze,333,2024-06-10
8133,18.0,Male,Spain,paid_search,2023-10-11,churned,none,233,2025-05-28
8134,34.0,Male,UK,social,2019-09-04,one_time,none,70,2020-07-22
8135,24.0,Male,Germany,email,2023-05-20,repeat,bronze,16,2025-05-14
8136,44.0,Female,Australia,referral,2023-11-29,one_time,none,69,2026-07-12
8137,55.0,Other,Canada,organic,2022-10-22,one_time,none,53,2023-11-08
8138,57.0,Female,Netherlands,referral,2024-01-26,churned,none,685,2024-10-05
8139,41.0,Other,Canada,organic,2023-05-25,repeat,bronze,774,2024-11-28
8140,30.0,Other,Germany,social,2024-07-23,one_time,none,379,2027-04-02
8141,39.0,Male,UK,social,2021-04-13,one_time,none,463,2023-04-19
8142,63.0,Other,US,email,2020-02-28,repeat,bronze,527,2022-04-26
8143,36.0,Male,US,referral,2023-05-20,repeat,bronze,782,2024-11-08
8144,33.0,Other,US,paid_search,2023-07-23,one_time,none,679,2024-08-23
8145,66.0,Male,US,social,2023-03-09,churned,none,63,2025-02-01
8146,52.0,Male,Australia,paid_search,2024-04-16,one_time,none,261,2025-12-26
8147,35.0,Other,Netherlands,email,2024-06-21,one_time,none,500,2026-05-03
8148,53.0,Male,US,organic,2022-06-29,vip,gold,121,2023-12-10
8149,34.0,Male,Germany,social,2024-03-05,one_time,none,240,2024-07-02
8150,24.0,Female,US,referral,2024-03-14,one_time,none,465,2026-01-28
8151,31.0,Male,France,social,2024-02-11,repeat,bronze,107,2026-10-16
8152,30.0,Male,Germany,social,2023-02-23,loyal,silver,180,2023-06-04
8153,61.0,Other,France,paid_search,2023-10-23,one_time,none,16,2025-01-27
8154,22.0,Female,UK,social,2019-07-26,vip,gold,355,2021-07-13
8155,63.0,Male,US,paid_search,2024-02-20,loyal,silver,309,2025-03-03
8156,55.0,Other,UK,email,2022-11-06,one_time,none,727,2023-08-25
8157,36.0,Other,Australia,organic,2021-10-18,repeat,bronze,589,2022-08-14
8158,62.0,Other,UK,organic,2024-03-21,one_time,none,737,2025-09-10
8159,42.0,Female,Australia,social,2022-04-15,repeat,bronze,605,2023-10-04
8160,30.0,Other,UK,referral,2024-07-27,loyal,silver,181,2026-05-04
8161,50.0,Male,France,email,2021-08-21,churned,none,174,2022-11-13
8162,69.0,Other,Australia,social,2023-05-03,one_time,none,354,2023-08-12
8163,67.0,Female,US,organic,2019-07-27,repeat,bronze,354,2019-11-07
8164,,Male,Germany,referral,2020-05-31,repeat,bronze,219,2022-04-15
8165,18.0,Other,Spain,social,2023-05-03,one_time,none,655,2024-10-16
8166,40.0,Other,France,email,2024-05-23,one_time,none,315,2026-01-16
8167,23.0,Male,Australia,email,2022-03-30,one_time,none,434,2022-09-21
8168,35.0,Female,France,paid_search,2019-11-10,repeat,bronze,282,2020-01-24
8169,31.0,Male,Germany,paid_search,2021-05-04,repeat,bronze,259,2023-06-13
8170,44.0,Other,Australia,referral,2019-01-31,one_time,none,559,2019-06-14
8171,,Other,Spain,social,2023-02-05,loyal,silver,5,2023-06-23
8172,39.0,Male,Australia,social,2022-05-20,loyal,silver,574,2023-05-01
8173,43.0,Other,Canada,referral,2022-03-02,repeat,bronze,596,2022-07-30
8174,43.0,Other,Spain,organic,2024-04-24,one_time,none,645,2025-10-04
8175,69.0,Male,UK,paid_search,2023-09-20,repeat,bronze,394,2023-12-01
8176,49.0,Other,Canada,paid_search,2020-02-29,one_time,none,336,2022-10-25
8177,64.0,Other,US,email,2019-02-08,one_time,none,63,2019-06-16
8178,52.0,Male,France,referral,2022-07-31,repeat,bronze,793,2024-08-04
8179,53.0,Female,France,referral,2023-03-11,one_time,none,44,2024-02-14
8180,43.0,Male,Spain,email,2021-04-13,one_time,none,153,2021-12-12
8181,27.0,Female,Spain,social,2023-10-10,one_time,none,782,2025-02-13
8182,43.0,Female,UK,paid_search,2020-07-23,one_time,none,683,2022-09-01
8183,47.0,Other,Germany,email,2020-02-24,one_time,none,156,2021-05-21
8184,29.0,Male,UK,organic,2021-05-14,churned,none,478,2022-07-06
8185,25.0,Other,Spain,referral,2019-04-02,one_time,none,275,2021-03-28
8186,20.0,Male,UK,referral,2023-09-02,one_time,none,358,2024-01-21
8187,35.0,Male,Australia,email,2019-11-14,one_time,none,426,2022-06-11
8188,67.0,Other,France,paid_search,2023-05-26,vip,gold,532,2025-10-30
8189,,Male,Australia,email,2019-02-13,repeat,bronze,483,2019-12-11
8190,30.0,Male,Spain,referral,2021-10-03,one_time,none,214,2024-02-04
8191,23.0,Male,UK,paid_search,2022-11-23,loyal,silver,79,2023-04-03
8192,40.0,Other,Spain,Email,2023-10-22,one_time,none,139,2024-06-17
8193,48.0,Male,Germany,email,2020-08-08,one_time,none,98,2022-09-15
8194,20.0,Male,Spain,referral,2022-10-13,one_time,none,664,2025-01-12
8195,38.0,Female,US,email,2020-12-07,one_time,none,198,2021-01-27
8196,63.0,Female,Germany,referral,2023-05-25,one_time,none,785,2025-07-22
8197,69.0,Female,Spain,organic,2019-11-15,repeat,bronze,156,2020-05-21
8198,33.0,Female,US,email,2021-06-20,one_time,none,50,2023-12-27
8199,33.0,Female,UK,paid_search,2022-06-10,repeat,bronze,479,2024-07-19
8200,33.0,Other,France,email,2021-07-21,one_time,none,228,2024-03-06
8201,40.0,Male,Spain,referral,2021-12-11,one_time,none,457,2022-12-18
8202,35.0,Female,Netherlands,referral,2019-12-25,repeat,bronze,522,2021-02-26
8203,34.0,Other,Spain,paid_search,2022-03-13,vip,gold,149,2023-07-09
8204,29.0,Male,Spain,referral,2023-10-24,one_time,none,58,2025-10-21
8205,40.0,Other,US,referral,2023-11-07,repeat,bronze,162,2024-04-27
8206,24.0,Other,Spain,paid_search,2024-09-23,one_time,none,477,2027-02-19
8207,56.0,Female,Netherlands,paid_search,2021-12-13,one_time,none,107,2024-05-30
8208,25.0,Other,Germany,social,2019-12-24,one_time,none,427,2021-02-22
8209,35.0,Male,France,paid_Search,2021-05-04,one_time,none,395,2022-11-20
8210,59.0,Female,Canada,organic,2019-01-13,one_time,none,186,2019-07-02
8211,24.0,Male,Spain,email,2021-07-12,one_time,none,558,2024-03-28
8212,68.0,Other,Netherlands,organic,2019-07-16,loyal,silver,446,2020-04-10
8213,58.0,Female,US,paid_search,2023-01-30,one_time,none,641,2023-12-17
8214,50.0,Female,France,paid_search,2020-10-06,repeat,bronze,448,2023-01-30
8215,39.0,Male,Germany,referral,2019-04-20,one_time,none,87,2019-08-09
8216,52.0,Other,Germany,referral,2024-10-15,repeat,bronze,249,2026-05-27
8217,44.0,Other,Australia,paid_search,2022-12-31,repeat,bronze,440,2025-06-12
8218,57.0,Other,Netherlands,Email,2024-01-13,one_time,none,257,2026-06-30
8219,48.0,Male,Australia,organic,2019-06-06,one_time,none,277,2019-12-23
8220,44.0,Female,Spain,referral,2020-04-14,repeat,bronze,790,2022-06-26
8221,54.0,Other,Australia,email,2019-06-27,loyal,silver,438,2021-02-25
8222,63.0,Female,Netherlands,paid_search,2023-04-20,one_time,none,516,2024-10-26
8223,63.0,Female,UK,email,2022-02-19,one_time,none,577,2023-09-13
8224,25.0,Female,UK,email,2024-02-11,loyal,silver,202,2024-06-29
8225,45.0,Male,France,referral,2021-04-29,one_time,none,575,2021-12-26
8226,24.0,Other,France,social,2022-12-29,repeat,bronze,655,2025-03-13
8227,63.0,Female,Germany,email,2020-05-18,one_time,none,756,2021-08-28
8228,46.0,Male,Germany,email,2023-05-15,one_time,none,797,2024-04-30
8229,22.0,Male,Spain,organic,2022-01-07,repeat,bronze,180,2024-07-24
8230,68.0,Male,Germany,organic,2022-01-10,repeat,bronze,686,2024-01-23
8231,,Male,US,referral,2023-11-19,one_time,none,325,2024-03-11
8232,28.0,Other,UK,organic,2024-11-10,repeat,bronze,623,2027-07-23
8233,,Male,France,organic,2019-12-09,loyal,silver,687,2021-01-17
8234,28.0,Female,Germany,referral,2019-07-17,repeat,bronze,475,2019-10-07
8235,63.0,Other,Canada,paid_search,2023-05-19,one_time,none,665,2025-10-31
8236,50.0,Other,Canada,email,2024-08-07,repeat,bronze,400,2026-01-14
8237,64.0,Other,Netherlands,paid_search,2021-07-10,repeat,bronze,217,2022-04-21
8238,51.0,Male,France,email,2019-08-14,loyal,silver,453,2021-04-20
8239,38.0,Male,Canada,social,2023-09-14,repeat,bronze,404,2024-05-20
8240,57.0,Other,Australia,social,2021-01-31,one_time,none,240,2022-12-16
8241,65.0,Other,Netherlands,paid_search,2023-01-06,repeat,bronze,738,2023-05-15
8242,36.0,Other,Germany,social,2019-07-06,repeat,bronze,186,2019-12-11
8243,,Other,US,organic,2021-05-07,one_time,none,48,2023-12-10
8244,,Female,Canada,social,2021-03-18,repeat,bronze,386,2021-11-21
8245,64.0,Male,France,referral,2022-05-09,one_time,none,208,2023-09-27
8246,21.0,Female,France,email,2019-08-13,repeat,bronze,157,2021-11-02
8247,46.0,Female,Canada,social,2023-08-28,one_time,none,225,2024-12-27
8248,64.0,Male,France,social,2021-12-15,repeat,bronze,144,2022-02-04
8249,66.0,Female,Spain,organic,2021-09-23,vip,gold,419,2023-09-12
8250,37.0,Male,Spain,social,2021-10-09,loyal,silver,111,2023-05-21
8251,64.0,Female,US,organic,2024-04-14,vip,gold,465,2026-02-01
8252,49.0,Female,Germany,paid_search,2022-07-18,churned,none,132,2023-07-11
8253,42.0,Other,US,social,2023-07-07,one_time,none,625,2026-01-09
8254,60.0,Other,Australia,paid_search,2023-07-23,repeat,bronze,601,2025-07-12
8255,25.0,Female,UK,organic,2021-11-17,repeat,bronze,673,2023-04-10
8256,47.0,Other,US,social,2023-02-10,loyal,silver,334,2025-05-04
8257,35.0,Male,Spain,referral,2020-06-10,one_time,none,75,2022-11-30
8258,30.0,Male,Canada,referral,2024-02-29,churned,none,793,2025-03-03
8259,69.0,Female,Australia,referral,2024-11-24,repeat,bronze,412,2027-05-14
8260,68.0,Female,Spain,email,2022-12-05,loyal,silver,519,2025-05-11
8261,51.0,Male,Spain,referral,2020-08-28,one_time,none,625,2021-03-24
8262,22.0,Other,Netherlands,paid_search,2021-11-16,one_time,none,36,2023-02-09
8263,37.0,Female,US,paid_search,2022-03-29,loyal,silver,778,2023-08-22
8264,28.0,Male,Spain,referral,2020-03-22,one_time,none,625,2020-06-08
8265,45.0,Female,UK,social,2019-01-23,loyal,silver,223,2021-05-28
8266,32.0,Other,France,social,2023-06-11,one_time,none,723,2026-01-01
8267,66.0,Other,Australia,paid_search,2019-07-26,repeat,bronze,530,2021-09-29
8268,46.0,Male,Australia,social,2020-08-24,one_time,none,241,2020-10-22
8269,68.0,Female,US,Email,2023-08-05,repeat,bronze,134,2023-11-27
8270,39.0,Female,Spain,email,2021-10-30,repeat,bronze,732,2024-01-26
8271,41.0,Other,Netherlands,paid_search,2019-10-18,one_time,none,391,2021-04-01
8272,54.0,Male,Australia,email,2023-02-18,one_time,none,102,2024-09-15
8273,42.0,Male,UK,email,2024-12-08,one_time,none,652,2025-12-01
8274,41.0,Other,Germany,paid_search,2020-01-23,repeat,bronze,681,2021-10-23
8275,47.0,Other,France,organic,2024-12-29,repeat,bronze,498,2026-04-06
8276,59.0,Male,Spain,paid_search,2019-03-08,repeat,bronze,511,2020-11-14
8277,39.0,Male,Netherlands,email,2024-11-14,repeat,bronze,703,2026-10-31
8278,28.0,Female,Australia,paid_search,2022-06-24,repeat,bronze,537,2024-11-22
8279,18.0,Female,US,organic,2021-08-02,one_time,none,545,2022-05-07
8280,54.0,Female,UK,referral,2023-09-19,one_time,none,343,2026-02-16
8281,,Other,Australia,email,2021-07-09,one_time,none,6,2021-12-19
8282,32.0,Male,Australia,referral,2021-04-04,churned,none,194,2023-03-24
8283,47.0,Male,UK,Email,2022-02-25,loyal,silver,742,2023-03-26
8284,26.0,Male,Canada,social,2023-08-13,one_time,none,137,2025-09-20
8285,45.0,Other,UK,referral,2024-10-04,repeat,bronze,473,2026-05-31
8286,29.0,Other,US,referral,2024-04-11,loyal,silver,216,2026-06-29
8287,18.0,Female,Australia,email,2021-03-22,repeat,bronze,349,2022-06-19
8288,37.0,Female,Netherlands,social,2021-07-30,one_time,none,183,2022-10-17
8289,28.0,Male,US,paid_search,2024-10-06,one_time,none,168,2026-12-14
8290,33.0,Other,Spain,social,2022-04-02,repeat,bronze,794,2024-02-16
8291,49.0,Female,Australia,email,2021-09-19,churned,none,38,2023-03-14
8292,19.0,Other,Canada,paid_search,2021-06-02,repeat,bronze,675,2022-07-21
8293,61.0,Other,Canada,email,2019-11-11,one_time,none,471,2021-01-01
8294,,Male,Germany,organic,2023-09-24,one_time,none,452,2026-01-15
8295,42.0,Other,Canada,referral,2020-11-28,loyal,silver,490,2022-03-21
8296,54.0,Other,Spain,referral,2020-05-08,loyal,silver,142,2021-12-22
8297,48.0,Other,Australia,email,2023-05-19,repeat,bronze,760,2024-04-15
8298,47.0,Other,Canada,paid_search,2022-02-03,repeat,bronze,103,2022-06-11
8299,25.0,Female,Australia,social,2024-09-30,one_time,none,711,2025-08-31
8300,38.0,Other,Australia,paid_search,2019-05-07,loyal,silver,712,2020-12-13
8301,34.0,Female,Spain,referral,2019-10-18,loyal,silver,42,2019-12-28
8302,35.0,Male,Australia,email,2019-07-23,one_time,none,147,2020-12-01
8303,61.0,Male,UK,organic,2024-09-13,repeat,bronze,66,2025-12-26
8304,49.0,Other,Australia,email,2021-12-22,one_time,none,193,2022-12-13
8305,68.0,Female,US,email,2022-11-13,one_time,none,298,2024-07-03
8306,,Female,UK,email,2019-06-29,one_time,none,38,2019-08-30
8307,61.0,Male,Germany,email,2023-12-22,one_time,none,502,2025-03-07
8308,52.0,Other,Canada,email,2023-04-05,one_time,none,653,2025-01-19
8309,31.0,Male,US,paid_search,2021-03-14,repeat,bronze,618,2023-07-03
8310,60.0,Male,US,paid_search,2023-04-03,repeat,bronze,428,2023-08-24
8311,61.0,Other,Netherlands,organic,2021-09-06,repeat,bronze,664,2023-02-25
8312,35.0,Female,Canada,referral,2019-05-29,one_time,none,352,2019-08-22
8313,18.0,Female,Spain,referral,2024-03-27,one_time,none,326,2025-11-02
8314,38.0,Female,UK,social,2019-06-16,repeat,bronze,38,2021-07-08
8315,37.0,Female,France,paid_Search,2022-12-05,one_time,none,97,2023-12-21
8316,62.0,Male,UK,email,2020-11-05,one_time,none,108,2021-10-29
8317,23.0,Other,France,social,2023-10-27,loyal,silver,631,2025-05-24
8318,45.0,Female,Australia,organic,2021-11-18,repeat,bronze,151,2022-09-13
8319,56.0,Male,Spain,organic,2024-11-26,loyal,silver,74,2025-07-09
8320,,Female,Germany,Email,2021-01-11,repeat,bronze,57,2022-03-29
8321,60.0,Other,Australia,organic,2019-12-01,one_time,none,335,2021-09-27
8322,51.0,Male,Netherlands,organic,2024-10-20,repeat,bronze,252,2025-02-05
8323,39.0,Male,Australia,social,2023-05-23,one_time,none,767,2025-07-27
8324,46.0,Male,UK,organic,2022-11-18,repeat,bronze,254,2024-10-04
8325,40.0,Other,Canada,email,2023-05-30,one_time,none,385,2023-09-19
8326,22.0,Other,Germany,organic,2021-08-23,loyal,silver,456,2023-10-03
8327,47.0,Other,France,organic,2022-03-02,one_time,none,259,2022-08-15
8328,,Other,Germany,paid_search,2023-03-31,vip,gold,782,2024-10-19
8329,39.0,Male,Canada,referral,2024-06-27,loyal,silver,465,2026-06-15
8330,58.0,Male,US,organic,2020-07-12,repeat,bronze,34,2022-07-30
8331,47.0,Other,France,organic,2023-05-07,repeat,bronze,495,2025-12-24
8332,55.0,Female,France,paid_search,2022-01-20,repeat,bronze,326,2024-08-30
8333,32.0,Female,Germany,referral,2024-05-26,loyal,silver,238,2025-04-26
8334,48.0,Other,Germany,social,2022-10-13,repeat,bronze,691,2023-09-18
8335,39.0,Female,Australia,social,2020-04-25,loyal,silver,616,2021-06-16
8336,26.0,Other,Germany,referral,2020-11-01,repeat,bronze,541,2022-11-25
8337,66.0,Male,UK,email,2024-12-06,vip,gold,739,2027-05-20
8338,63.0,Female,Netherlands,paid_search,2023-03-13,repeat,bronze,466,2025-10-12
8339,54.0,Female,Germany,organic,2020-08-02,repeat,bronze,744,2022-03-03
8340,,Male,Spain,referral,2019-07-27,loyal,silver,304,2021-01-12
8341,31.0,Female,Netherlands,email,2019-03-30,loyal,silver,117,2020-05-20
8342,30.0,Female,Canada,paid_search,2023-05-20,repeat,bronze,207,2024-04-06
8343,56.0,Female,US,organic,2024-11-13,one_time,none,697,2025-06-09
8344,28.0,Male,France,referral,2024-04-26,repeat,bronze,481,2026-03-28
8345,64.0,Female,Canada,email,2022-06-10,churned,none,650,2023-09-11
8346,24.0,Other,US,email,2020-08-31,loyal,silver,403,2023-02-26
8347,28.0,Other,Australia,email,2024-01-06,loyal,silver,676,2025-07-12
8348,39.0,Other,Canada,referral,2020-10-31,one_time,none,587,2022-10-11
8349,25.0,Other,Spain,referral,2023-12-18,repeat,bronze,233,2024-11-23
8350,50.0,Female,Canada,organic,2020-12-09,repeat,bronze,284,2021-03-28
8351,39.0,Female,France,social,2020-11-13,loyal,silver,480,2020-12-26
8352,39.0,Male,Canada,paid_search,2024-12-09,one_time,none,767,2025-03-02
8353,63.0,Male,Netherlands,organic,2020-02-02,loyal,silver,9,2021-05-23
8354,64.0,Male,Germany,organic,2022-01-29,repeat,bronze,715,2024-04-03
8355,60.0,Female,Spain,referral,2020-02-04,one_time,none,379,2020-05-08
8356,,Male,Australia,paid_search,2020-03-07,one_time,none,603,2021-04-12
8357,48.0,Male,Germany,referral,2020-07-13,one_time,none,381,2021-12-27
8358,22.0,Other,Netherlands,email,2024-11-17,repeat,bronze,662,2026-07-09
8359,30.0,Other,Canada,email,2021-11-22,one_time,none,360,2022-03-27
8360,55.0,Male,Canada,Email,2024-05-15,one_time,none,176,2025-11-28
8361,37.0,Male,UK,organic,2024-06-14,loyal,silver,485,2025-03-30
8362,52.0,Female,UK,email,2020-11-14,one_time,none,405,2022-07-21
8363,32.0,Male,Australia,paid_search,2024-05-04,one_time,none,33,2025-02-05
8364,18.0,Female,Netherlands,paid_search,2023-01-08,repeat,bronze,465,2023-06-13
8365,26.0,Male,Netherlands,organic,2021-06-10,repeat,bronze,696,2022-11-20
8366,34.0,Female,Germany,organic,2020-06-01,loyal,silver,157,2020-08-15
8367,38.0,Female,Australia,email,2019-07-06,repeat,bronze,565,2020-04-28
8368,69.0,Male,Germany,paid_search,2019-03-30,loyal,silver,202,2021-01-27
8369,,Female,Netherlands,email,2021-10-13,repeat,bronze,786,2023-05-07
8370,60.0,Male,US,organic,2020-05-02,one_time,none,175,2020-09-02
8371,62.0,Male,Germany,social,2024-07-21,one_time,none,244,2026-08-25
8372,52.0,Male,Canada,referral,2023-02-25,repeat,bronze,269,2024-02-05
8373,,Other,US,email,2023-07-28,one_time,none,446,2025-04-29
8374,66.0,Female,Netherlands,paid_search,2021-10-26,repeat,bronze,74,2022-02-03
8375,69.0,Female,Australia,referral,2019-03-21,repeat,bronze,96,2020-12-02
8376,65.0,Other,Spain,social,2023-06-05,one_time,none,173,2024-09-25
8377,21.0,Female,Germany,email,2019-11-22,one_time,none,406,2022-06-18
8378,32.0,Female,Australia,organic,2019-08-01,one_time,none,155,2020-08-31
8379,,Female,Netherlands,social,2021-08-23,repeat,bronze,183,2023-12-12
8380,54.0,Male,Australia,organic,2023-10-23,repeat,bronze,323,2025-08-02
8381,64.0,Male,US,referral,2019-05-15,repeat,bronze,289,2021-02-16
8382,47.0,Male,Spain,referral,2019-06-18,one_time,none,258,2020-08-30
8383,,Other,France,paid_search,2023-05-02,repeat,bronze,587,2023-08-30
8384,61.0,Other,France,organic,2024-03-27,loyal,silver,174,2025-09-16
8385,26.0,Other,Canada,social,2023-10-15,one_time,none,330,2026-04-08
8386,68.0,Male,US,referral,2021-05-04,repeat,bronze,231,2022-11-12
8387,52.0,Female,Germany,paid_search,2022-03-16,churned,none,759,2022-08-02
8388,33.0,Female,Australia,email,2020-06-17,one_time,none,161,2022-08-30
8389,59.0,Female,UK,organic,2023-01-24,repeat,bronze,186,2024-12-25
8390,28.0,Female,France,organic,2022-12-29,one_time,none,143,2025-03-02
8391,28.0,Male,UK,paid_search,2020-09-05,repeat,bronze,282,2021-01-01
8392,22.0,Other,Spain,email,2021-01-04,one_time,none,640,2022-10-02
8393,47.0,Other,France,referral,2023-11-19,churned,none,678,2024-09-15
8394,50.0,Male,Australia,referral,2021-10-05,repeat,bronze,27,2022-07-08
8395,22.0,Female,US,email,2023-09-18,loyal,silver,246,2024-10-12
8396,49.0,Female,Spain,referral,2023-09-07,repeat,bronze,487,2024-10-18
8397,,Male,Canada,paid_search,2019-02-03,repeat,bronze,647,2019-09-26
8398,58.0,Other,US,organic,2021-02-12,repeat,bronze,202,2022-02-21
8399,69.0,Male,Spain,social,2024-10-24,loyal,silver,21,2027-03-02
8400,23.0,Female,Canada,organic,2024-11-11,churned,none,591,2027-02-16
8401,67.0,Female,France,organic,2022-05-29,repeat,bronze,670,2024-07-26
8402,35.0,Female,Netherlands,email,2021-05-21,vip,gold,94,2022-09-17
8403,35.0,Other,Australia,paid_search,2021-10-14,repeat,bronze,8,2024-05-08
8404,23.0,Other,Canada,paid_search,2022-12-08,repeat,bronze,472,2023-03-14
8405,,Male,Germany,referral,2019-12-18,repeat,bronze,339,2021-07-27
8406,64.0,Female,Spain,email,2023-07-10,one_time,none,259,2023-09-20
8407,37.0,Male,Netherlands,social,2024-12-05,one_time,none,55,2025-08-20
8408,21.0,Male,UK,referral,2020-06-25,one_time,none,548,2023-03-02
8409,21.0,Other,Netherlands,organic,2019-04-23,repeat,bronze,6,2021-08-12
8410,42.0,Other,France,social,2023-07-04,one_time,none,377,2024-10-19
8411,51.0,Female,Germany,organic,2023-03-04,repeat,bronze,554,2023-11-22
8412,55.0,Male,France,paid_search,2020-08-12,churned,none,50,2021-03-28
8413,30.0,Female,Canada,paid_Search,2022-04-20,one_time,none,112,2023-09-28
8414,49.0,Male,Germany,organic,2023-09-16,repeat,bronze,146,2026-02-09
8415,47.0,Male,Netherlands,email,2024-08-16,one_time,none,230,2024-10-16
8416,37.0,Female,Spain,organic,2024-07-22,one_time,none,723,2025-05-11
8417,55.0,Female,Spain,social,2024-10-25,loyal,silver,497,2025-03-16
8418,47.0,Other,US,organic,2019-09-22,repeat,bronze,306,2022-01-28
8419,28.0,Other,France,referral,2021-02-14,loyal,silver,542,2022-06-17
8420,66.0,Female,UK,paid_search,2020-02-07,one_time,none,461,2020-12-08
8421,20.0,Female,Spain,paid_search,2022-12-17,repeat,bronze,628,2023-06-10
8422,56.0,Male,Australia,social,2021-03-18,one_time,none,226,2022-04-08
8423,67.0,Female,Germany,social,2023-06-11,one_time,none,59,2023-07-16
8424,56.0,Male,Canada,paid_search,2022-11-08,one_time,none,76,2023-11-12
8425,27.0,Other,Canada,referral,2021-01-23,one_time,none,428,2022-06-30
8426,48.0,Other,Germany,Email,2023-06-15,one_time,none,728,2023-10-30
8427,64.0,Female,Australia,paid_search,2019-04-08,one_time,none,132,2021-11-17
8428,60.0,Male,Netherlands,email,2020-12-22,churned,none,498,2023-03-03
8429,33.0,Other,UK,social,2024-12-08,one_time,none,593,2025-03-18
8430,38.0,Male,US,paid_search,2022-06-05,one_time,none,305,2025-01-28
8431,27.0,Other,US,email,2022-11-26,one_time,none,67,2023-11-30
8432,55.0,Female,Spain,referral,2020-10-21,repeat,bronze,230,2022-09-24
8433,48.0,Male,France,email,2023-04-17,one_time,none,333,2023-08-24
8434,39.0,Other,Canada,paid_search,2021-09-01,loyal,silver,277,2022-08-23
8435,39.0,Other,UK,referral,2023-09-10,churned,none,584,2023-11-11
8436,54.0,Male,US,paid_Search,2021-10-20,one_time,none,721,2022-04-10
8437,45.0,Male,Spain,organic,2022-11-06,repeat,bronze,784,2023-08-06
8438,53.0,Male,Netherlands,email,2022-09-04,one_time,none,144,2024-10-08
8439,26.0,Female,Australia,referral,2020-02-12,repeat,bronze,251,2022-03-08
8440,67.0,Other,US,organic,2021-12-15,repeat,bronze,796,2023-10-07
8441,41.0,Female,France,organic,2022-01-22,one_time,none,691,2024-01-01
8442,59.0,Female,Germany,organic,2019-12-05,one_time,none,80,2022-05-13
8443,34.0,Female,UK,referral,2024-05-04,repeat,bronze,57,2025-01-05
8444,47.0,Male,Australia,social,2021-05-28,repeat,bronze,366,2023-12-14
8445,50.0,Male,Australia,paid_search,2019-08-24,one_time,none,308,2020-11-29
8446,41.0,Male,Germany,paid_search,2020-08-06,repeat,bronze,174,2023-01-19
8447,51.0,Male,UK,organic,2023-03-15,repeat,bronze,462,2025-07-25
8448,47.0,Female,UK,organic,2023-03-01,loyal,silver,750,2025-03-28
